REF_DATE,GEO,DGUID,Storage,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,roling min ,rolling max ,,,,Alberta,,End Date,,,,
Oct-19,Canada,2016A000011124,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028600,1.3.1,853747,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028601,1.3.2,35475.4,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028602,1.4.1,1021996,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028603,1.4.2,40305.7,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028604,1.5.1,115699,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028605,1.5.2,4560.5,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028606,1.6.1,-52550,,,,1,,,,,,,,,,,,
Oct-19,Canada,2016A000011124,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028607,1.6.2,-269.8,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028608,2.1.1,422007,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028609,2.1.2,16238.8,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028610,2.2.1,437321,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028611,2.2.2,16828.1,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028612,2.3.1,15314,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028613,2.3.2,589.3,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028614,2.4.1,15348,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028615,2.4.2,590.6,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028616,2.5.1,34,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028617,2.5.2,1.3,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028618,2.6.1,0,,,,1,,,,,,,,,,,,
Oct-19,Quebec,2016A000224,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028619,2.6.2,0,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028620,3.1.1,8813575,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028621,3.1.2,338243,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028622,3.2.1,9082584,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028623,3.2.2,349770.3,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028624,3.3.1,269010,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028625,3.3.2,11527.4,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028626,3.4.1,334384,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028627,3.4.2,12877.1,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028628,3.5.1,35050,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028629,3.5.2,1349.8,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028630,3.6.1,-30325,,,,1,,,,,,,,,,,,
Oct-19,Ontario,2016A000235,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028631,3.6.2,0,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028632,4.1.1,960545,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028633,4.1.2,36981,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028634,4.2.1,955481,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028635,4.2.2,36786,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028636,4.3.1,-5065,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028637,4.3.2,-195,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028638,4.4.1,0,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028639,4.4.2,0,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028640,4.5.1,5065,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028641,4.5.2,195,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028642,4.6.1,0,,,,1,,,,,,,,,,,,
Oct-19,Saskatchewan,2016A000247,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028643,4.6.2,0,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028644,5.1.1,10783659,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028645,5.1.2,428151.7,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028646,5.2.1,11281326,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028647,5.2.2,448305.8,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028648,5.3.1,497667,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028649,5.3.2,20154.1,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028650,5.4.1,577669,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028651,5.4.2,22955.9,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028652,5.5.1,66177,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028653,5.5.2,2629.8,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028654,5.6.1,-13825,,,,1,,,,,,,,,,,,
Oct-19,Alberta,2016A000248,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028655,5.6.2,-171.9,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028656,6.1.1,1899291,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028657,6.1.2,77700,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028658,6.2.1,1976112,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028659,6.2.2,81099.6,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028660,6.3.1,76821,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028661,6.3.2,3399.6,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028662,6.4.1,94595,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028663,6.4.2,3882.2,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028664,6.5.1,9373,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028665,6.5.2,384.7,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028666,6.6.1,-8401,,,,1,,,,,,,,,,,,
Oct-19,British Columbia,2016A000259,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028667,6.6.2,-97.9,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028596,1.1.1,23732824,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028597,1.1.2,932789.9,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028598,1.2.1,22581567,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028599,1.2.2,887664.2,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028600,1.3.1,-1151257,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028601,1.3.2,-45125.7,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028602,1.4.1,141339,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028603,1.4.2,5626.1,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028604,1.5.1,1284684,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028605,1.5.2,50546.5,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028606,1.6.1,-7913,,,,1,,,,,,,,,,,,
Nov-19,Canada,2016A000011124,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028607,1.6.2,-205.3,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028608,2.1.1,437321,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028609,2.1.2,16828.1,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028610,2.2.1,439531,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028611,2.2.2,16913.1,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028612,2.3.1,2210,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028613,2.3.2,85,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028614,2.4.1,5953,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028615,2.4.2,229.1,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028616,2.5.1,3744,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028617,2.5.2,144.1,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028618,2.6.1,0,,,,1,,,,,,,,,,,,
Nov-19,Quebec,2016A000224,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028619,2.6.2,0,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028620,3.1.1,9082584,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028621,3.1.2,349770.3,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028622,3.2.1,8475830,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028623,3.2.2,326213.5,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028624,3.3.1,-606754,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028625,3.3.2,-23556.8,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028626,3.4.1,0,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028627,3.4.2,0,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028628,3.5.1,612064,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028629,3.5.2,23556.8,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028630,3.6.1,5310,,,,1,,,,,,,,,,,,
Nov-19,Ontario,2016A000235,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028631,3.6.2,0,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028632,4.1.1,955481,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028633,4.1.2,36786,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028634,4.2.1,919818,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028635,4.2.2,35413,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028636,4.3.1,-35662,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028637,4.3.2,-1373,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028638,4.4.1,0,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028639,4.4.2,0,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028640,4.5.1,35662,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028641,4.5.2,1373,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028642,4.6.1,0,,,,1,,,,,,,,,,,,
Nov-19,Saskatchewan,2016A000247,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028643,4.6.2,0,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028644,5.1.1,11281326,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028645,5.1.2,448305.8,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028646,5.2.1,10991931,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028647,5.2.2,437121.6,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028648,5.3.1,-289395,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028649,5.3.2,-11184.2,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028650,5.4.1,125121,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028651,5.4.2,4975.8,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028652,5.5.1,404288,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028653,5.5.2,16077.5,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028654,5.6.1,-10228,,,,1,,,,,,,,,,,,
Nov-19,Alberta,2016A000248,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028655,5.6.2,-82.4,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028656,6.1.1,1976112,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028657,6.1.2,81099.6,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028658,6.2.1,1754456,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028659,6.2.2,72002.9,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028660,6.3.1,-221656,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028661,6.3.2,-9096.8,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028662,6.4.1,10265,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028663,6.4.2,421.3,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028664,6.5.1,228926,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028665,6.5.2,9395.1,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028666,6.6.1,-2994,,,,1,,,,,,,,,,,,
Nov-19,British Columbia,2016A000259,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028667,6.6.2,-122.9,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028596,1.1.1,22581567,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028597,1.1.2,887664.2,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028598,1.2.1,21134352,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028599,1.2.2,830042.7,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028600,1.3.1,-1447214,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028601,1.3.2,-57621.5,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028602,1.4.1,243791,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028603,1.4.2,9688.1,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028604,1.5.1,1703301,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028605,1.5.2,67092.2,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028606,1.6.1,12296,,,,1,,,,,,,,,,,,
Dec-19,Canada,2016A000011124,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028607,1.6.2,-217.4,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028608,2.1.1,439531,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028609,2.1.2,16913.1,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028610,2.2.1,413533,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028611,2.2.2,15912.8,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028612,2.3.1,-25998,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028613,2.3.2,-1000.4,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028614,2.4.1,6366,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028615,2.4.2,245,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028616,2.5.1,32363,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028617,2.5.2,1245.3,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028618,2.6.1,0,,,,1,,,,,,,,,,,,
Dec-19,Quebec,2016A000224,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028619,2.6.2,0,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028620,3.1.1,8475830,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028621,3.1.2,326213.5,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028622,3.2.1,7931012,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028623,3.2.2,304610.3,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028624,3.3.1,-544818,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028625,3.3.2,-21603.2,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028626,3.4.1,0,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028627,3.4.2,0,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028628,3.5.1,562473,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028629,3.5.2,21603.2,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028630,3.6.1,17655,,,,1,,,,,,,,,,,,
Dec-19,Ontario,2016A000235,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028631,3.6.2,0,,,,1,,,,,,,,,,,,
